0	0	3679	1434	0	-2
0	0	47209	80	1	-1
0	0	1045	1434	0	-2
0	0	26185	21	1	-1
0	0	4686	445	1	-1
0	0	1097	80	1	-1
0	0	4686	445	1	-1
0	0	50006	445	1	-1
0	0	3305	11572	1	-1
0	0	52978	11572	0	-1
0	0	50015	445	1	-1
0	0	50006	445	1	-1
0	0	3305	11572	1	-1
0	0	50015	445	1	-1
0	0	4205	1434	0	-2
0	0	3727	1434	0	-2
0	0	46065	11572	0	-1
0	0	50033	445	1	-1
3497	259	4532	25	1	1
1764	175	4536	25	1	1
0	0	50035	445	1	-1
0	0	50033	445	1	-1
0	0	1371	1434	0	-2
0	0	50035	445	1	-1
0	0	1486	11572	1	-1
0	0	50048	445	1	-1
0	0	4268	80	1	-1
0	0	4268	80	1	-1
0	0	4268	80	1	-1
19	539	4268	80	1	-1
19	170	4268	80	1	-1
19	279	4268	80	1	-1
0	0	1486	11572	1	-1
0	0	50048	445	1	-1
0	0	50812	11572	1	-1
6248	511	1942	25	1	1
